,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
314,-645.2871486662799,-443.6898085642588,-290.9284692888355,125.86837941607561,-109.4168198195093
315,-561.8868841698683,-74.47311064593403,-126.2341319389173,-411.6191241994125,-406.2534405318395
316,-890.0782898462079,37.407384876773925,123.00403034121094,169.32074334333157,289.1875326688339
317,-702.2743087707966,-115.46837991329805,-469.6867198402595,265.51573915483874,-504.87512017568
318,-475.9677001032833,-175.3392494228493,-1062.1622858951996,130.60189965868815,-16.797819264099534
319,397.1898711031462,1278.6223317591346,-395.05867315592786,1416.2240980406996,-66.96033639494745
320,-680.3303461167862,-571.3323266189911,-335.7857168464802,-240.4822878100271,50.455754825472376
321,165.54961377358123,-59.121214648855805,345.7089709728429,-361.89339879598623,1015.4913469099491
322,-407.973363091394,-131.6666327041027,-145.46351837118468,-359.831518502236,18.005029857278572
323,-772.735684448495,1317.190483974888,2.4212035997070096,354.74127791221895,357.29234642824133
324,-1.612587295166921,-530.9652360127965,-552.707571423184,463.3226612695145,-319.5267816586473
325,459.35505590061206,-199.82364018493848,-177.20317209499888,289.21334714357704,-590.594913150711
326,-777.4613321786284,132.10938212140135,-512.4058029602141,-1.230588194222235,-355.1575973779297
327,655.4924973907507,-592.1533806395461,395.7258976906039,33.24903896744401,-282.2558522293616
328,-344.74637019104364,-611.0899663664254,-363.97257809172305,-303.82649340931255,-147.8119785214974
329,142.2016913589414,1338.7680885632897,-902.6740363175417,10.740853998053336,-143.6550770161442
330,-587.4013935066239,776.3693884526388,89.3420011345353,-438.529574183159,557.811484856812
331,712.2329045038813,-555.3856628555194,-135.84615699412905,59.92731869101967,748.5408803522125
332,271.1549165908007,-133.05184697169568,-448.1348508858998,-414.48429376045556,-155.77688351356196
333,-844.0399693441111,627.4910941192397,-414.8989800312617,-141.1120199692161,362.6245801036956
334,1088.1904531339394,1589.760008668257,-12.456828062058369,486.8936509937699,-128.1745425202791
335,-919.4651678195609,0.6564782687483988,611.837769953746,-254.5418911895182,185.26547546705024
336,-450.6072568167407,-767.9168484195038,-368.9075304892726,-27.776369682088617,405.79720776637345
337,-362.0802337674262,-899.7548613713461,302.4795894147408,57.56452209988465,-279.5428789242558
338,-664.3284615559617,435.87432951011397,794.2460657454977,-337.7189979177759,397.3363057902349
339,-446.28163577101117,597.5711108473791,-569.2535179204093,254.4217335285748,-6.544471768831118
340,-948.2788420393885,604.1449249728055,474.800553099507,-306.80774558013707,266.7017547977168
341,735.1861163622749,444.735625431772,1347.2373595590648,-367.36795804129105,-574.585485795577
342,-687.6781755228211,-304.6576951504272,-619.0534047064351,-143.13245640822922,84.75594589513011
343,218.0263255515777,295.5521752861148,-667.9895093765444,115.28965070881587,-94.11967254257904
344,1581.9558268588216,81.5478508640481,-427.80455469874903,-86.46071638507883,677.2355612735753
345,954.0042629838573,243.65610852321484,-605.6055033797061,-24.873207530406347,1144.3605940435525
346,-736.6084327604084,-51.96022548663697,-405.02411731329613,-479.8503814726372,297.1872015446925
347,-692.1866041636287,-437.4509107264617,-306.6686693927053,-323.9236654683395,67.85294837380614
348,777.3991233774423,590.7747095596936,-600.1390284508874,-274.8684648909559,-801.123736389525
349,-748.3155526102715,-434.7043518544939,347.9498530810755,-25.915059910979256,-99.65192622934357
350,725.5500674073835,-281.31751587023285,507.17754777007525,441.9919443372331,237.98910176862904
351,42.98227576022763,-105.00104381169187,-169.51991864171754,-401.0080846357627,-809.0851217494408
352,-236.23458668084584,-267.56526952694577,-699.9798003488929,216.09238727967366,154.4140283863191
353,-1063.127461435185,514.3339049879309,-17.86058443609892,-76.07359078513007,358.5734129607677
354,-75.3403499116834,-477.5738673298619,-435.7278052568078,-176.00392552199466,-558.4120497304373
355,564.5560715419878,-195.68574283399988,-166.33841006398757,-547.3363936457047,-120.46559349161005
356,-187.10950736556546,-880.5704868877389,161.34639288991502,150.11588138160113,-461.60342767864284
357,978.8169195257217,-45.6496791716981,624.1542029915151,-615.446609205901,-85.14852843048702
358,442.0718408343984,-0.7913726818323842,-305.4226431290807,605.8475391735333,108.12459498148499
359,-171.4505288305396,376.3409339294236,-1144.7422922050634,161.3164177106235,122.47447455775564
360,-621.1593085978303,34.20829217844812,-725.3302774077102,-407.48076622258515,259.62765246292525
361,83.66146005413124,-212.74101778025684,-739.9329086123995,-217.65809544246602,-462.42044420877585
362,-158.07081088924883,-407.09088728708764,-331.1303354343226,34.065094367649344,-453.4864139984942
363,-345.1367420542023,493.84850381752307,-1022.8703116950884,102.84822698212179,526.1598727685655
364,1331.962063915017,389.3728990694498,301.61121302061736,314.71898548032624,-108.68197991323247
365,285.4206037962915,-524.7436003932372,357.26131800399435,531.9260578024998,112.97257620711927
366,-247.72585136090714,-286.7137733619397,-162.60139854092756,866.0642554362164,14.835350563854158
367,-496.43578391812605,-393.50539362352083,-43.83199897732335,-645.2819034289628,-329.3262275719724
368,277.0971828620532,541.9179808771614,-128.20960153029472,-388.74651234067795,-477.9055781358273
369,763.5076128510951,92.5173777306124,-88.14993039652477,-613.8029146662352,202.07071893987435
370,184.00112813278082,-710.0887006435496,-36.95549000157192,-260.9295263961718,-158.13692324918875
371,-840.5388373460502,-243.08720942961332,-272.9355987531749,-382.08791221165626,149.45521058393965
372,-397.9623486695383,-844.8696630852497,406.78329459597336,107.92262114652449,-345.2657461302232
373,133.88445849908345,513.9673280695881,-394.1514378150906,-287.36349685579785,-805.2041231959417
374,310.49524369160497,-682.0069804444497,-61.64805082522345,32.85782346758218,984.3315024362507
375,-273.98817286538224,-307.79893358503205,-169.27847553410032,-607.9110816859479,-34.688569242592855
376,64.43288822339349,-295.96749118173676,-804.6000155220114,71.89333300651433,-690.6635983925993
377,-205.5968708036566,-117.63250678832915,-811.2698949924578,498.9133783212331,-296.20665581311584
378,355.20278270140875,1678.092423893297,-369.8397723725705,387.2797768321664,-302.78515836955205
379,-641.2838688912159,-207.1288237620733,557.6618687273232,-209.03602446879992,220.1077647850643
380,898.2121729163089,1258.713477652398,-470.4606309027685,0.2657062150042022,-391.06984001344443
381,136.97408834162408,1541.8553720517673,-387.55359922872907,-195.40426724400916,-184.5787363994383
382,-922.2721618879687,126.43732372513583,-59.323483526013725,-374.1070859259686,658.5070529865806
383,-859.9098737797932,537.0359689693051,-134.9668621251379,-376.5062988955414,911.147287772484
384,104.37637342181004,22.82006569099406,-974.441550546251,521.9952544467704,-79.64425683997447
385,157.69035000202743,848.5693023643927,-146.79286388709056,-438.4429813899166,-354.79812765971775
386,194.98301193441648,-874.4116386795049,-520.0841854744583,413.32851741069464,-6.386611884521926
387,369.7171043278297,768.9755895269426,-594.3651184283482,84.7917481734149,210.50263761845486
388,-525.303600321024,671.6050418405148,-411.94279693437517,-516.8297655843072,570.976700691542
389,-479.47533988532666,1221.8249598013285,-83.99356603523931,-736.5614091637174,363.0275305996524
390,-754.3919254723922,226.6422760433867,-389.3353233276406,-529.4825593558736,242.3599817724088
391,-399.1856259999886,420.1650188005854,66.3826812285578,-471.11383112492155,-22.6410494823562
392,-396.16316770393144,499.0417833311147,-731.9155281716838,-211.61668400901834,176.0637847683314
393,-518.664925041915,-33.94068145976551,-269.4845436551165,-486.04197465574333,-536.8437701544763
394,-668.6661404623501,-44.2013513216029,-433.0660997530607,-361.4890785368433,-248.24174263763285
395,-691.2458530484357,440.54843444523476,22.849597822257202,-165.7043033227219,280.09930515049786
396,-941.6000032216617,-0.9810240704541237,239.80202833979712,-332.58695465338167,457.9901026367565
397,-598.9618743707481,494.16304242522415,-321.1645091188697,-99.09913598065701,67.97411283545378
398,311.56352111524217,-500.74962403582066,97.74344607340831,-142.7693412293696,620.4186768059938
399,-391.4777825048274,1011.7912314171402,-446.1663390898633,48.88761060284171,348.57608097736147
400,-193.66998949347692,125.69198014696943,-857.0699468752556,-482.49502444525336,-299.21360738514
401,840.2035105158487,80.58035082900146,-222.47328523225715,-467.84700184408337,-808.3653333066288
402,-882.0842146316928,492.34768815137187,-368.8158977034621,260.20666218759703,520.1499358823229
403,816.5652719476861,357.76095988869605,-606.6085327236436,-492.0107151249379,-0.44242316283224353
404,-122.14227887776828,-535.6487211178531,-10.296362869462225,-301.4872516549508,-620.0171652987598
405,-812.0506903215185,919.3366457231208,195.92062529912945,118.23538820704312,478.9054894748284
406,-1018.3450399309315,257.8222566530498,338.75333121907397,-72.1649897168557,604.9042773610773
407,-769.0290562648612,459.71299353867744,506.66513145322483,-536.1204518143226,191.02432295325124
408,1283.4767983957775,97.8746200058377,-280.52678047401645,-491.5966490544743,169.70181134291994
409,743.8163101784735,40.59988217460667,-326.54274775995293,-715.9971439037827,-266.7330210346909
410,293.9042088666404,-863.0066602379047,-399.1421558754968,401.4662084841223,-181.1244054554136
411,291.64484842181747,-324.16637892700214,-683.8447362494164,-681.700982405876,-50.69205518828151
412,-509.1766384694941,136.29435466418147,-432.64398537339383,-627.0490216568029,-616.5899974483337
413,378.15679355818975,-540.6900536838006,-69.37356520552822,-502.7080590066808,255.5849265558472
414,935.2868985443271,-143.029757097698,-346.76800029596734,-202.9613732386397,-297.73365118648627
415,133.24394915781187,241.323470336685,-491.04547350890147,-461.5964226959063,-520.353778442534
416,620.2358081173784,-790.6126729509048,195.70848422163985,195.49665367956453,-3.1527344683816105
417,-137.17533812777887,-301.35820351322036,-844.8181584863165,348.554286295093,-296.35057875355875
418,674.4221006827922,-360.9549535460386,-107.92271731145361,224.47843627046055,1097.171067691013
419,1277.641794788575,-271.94629883648133,297.31013107124676,-110.46540531988825,877.3331234520126
420,298.978096827362,-541.4771319397685,-1087.795841121359,176.02710411231385,165.11338075206865
421,682.6608834008074,-77.4038944214996,-6.155198042837315,-495.1827664605599,-525.4300655113075
422,581.1403512898854,-527.6889434975561,-878.3283937354541,-293.2941494920155,319.3303168664935
423,144.87393916626166,-1017.8468471329215,227.81191109099612,304.07428737228696,83.83805089318298
424,310.96653945906354,279.98007717820803,-866.5629638783884,-396.5007939467094,-607.3183855105356
425,1291.7601987121748,0.11640601172073753,180.1082708548537,-342.34061273857316,276.238063418691
426,-394.889219154654,571.3610448307755,-753.4481537069117,-329.3540106784098,-190.55270697547758
427,991.910395336562,128.65023759412986,10.225034574667578,-463.5608588395867,-173.84877566018486
428,695.0820812445119,-330.94807245506735,-456.54150761157433,-286.6340090785499,-60.96917406318681
429,479.52181073326983,-500.2503137333455,-462.9307478983734,106.319347003354,816.3191390832826
430,1038.425782544027,-237.14033336784613,-162.55868223425887,-429.76678522081164,112.6238428476561
431,-239.84180915365903,401.54293740785005,-154.70928211651741,-482.33446649034676,-712.1487037344364
432,442.01059122919617,-666.9234138293182,-293.2215935252626,-378.6021288869909,-12.32597377994068
433,452.5027010028322,-700.4438668155572,-561.8499054914261,128.18125337916857,-194.206115812386
434,-657.8443366942403,-304.9418779706339,-162.56488094317345,229.0295448837548,-82.25625522848775
435,25.59363023417679,-476.0446336404496,-555.2628036409468,-427.57150954882104,-121.08033752253263
436,1031.1875065209626,361.61147972800813,-209.29606060863117,-665.5043775927533,-147.1002377978885
437,-305.2440695439052,-366.50382733064237,-422.2688635578862,-115.68845263983197,-482.95079784160794
438,684.2640582046758,-655.6205408176284,-341.5758787633038,-9.061844915640958,221.37350431528097
439,528.9457091496674,71.86450919949739,-571.047424789793,-396.3716916159899,619.0992359547969
440,-288.27474516891493,-134.873618373936,-304.64174346943827,-179.9118890507084,-253.28699167828705
441,888.8947757427256,-539.2634956540822,-238.82960195474215,-415.1705295289479,22.11511814925159
442,1533.316936456575,476.5583535725528,113.0409737517876,-369.7225670794437,52.83538958140107
443,-229.8204382595376,-907.7014189676418,-175.89263555015506,95.02039703127306,230.24482616294506
444,94.91436594285655,-473.002563363616,-456.5226778296393,-431.59062717528445,163.84992150808486
445,-317.3148838264846,-356.42176454040873,-839.973653701986,168.89982258351688,-197.98933687405201
446,-402.5864584626451,127.66909238067139,-351.3246801006865,-573.9542455537518,-137.5445550324785
447,460.8318536580568,32.260720641447776,15.4759675488242,-609.7178846835459,-789.169066075915
